blockTradeId,closedSize,createType,execFee,execFeeV2,execId,execPrice,execQty,execTime,execType,execValue,extraFees,feeCurrency,feeRate,indexPrice,isMaker,leavesQty,markIv,markPrice,marketUnit,orderId,orderLinkId,orderPrice,orderQty,orderType,seq,side,stopOrderType,symbol,tradeIv,underlyingPrice
,0,CreateByUser,0.01280626,-0.01280626,8d29b860-5b08-553f-b3b4-4a6a50918066,0.01147,3190,1764313591516,Trade,36.5893,,USDT,0.00035,,False,0,,0.01147,,b9068412-c754-4ef2-a258-223dd339c82c,,0.01319,3190,Market,232420056891,Buy,UNKNOWN,TUSDT,,
,0,CreateByUser,0.00461172,-0.00461172,e0728932-1b77-528d-8a94-10c47832a922,0.05147,256,1764313591337,Trade,13.17632,,USDT,0.00035,,False,0,,0.05149,,e2ee4ba9-8380-4f82-85f6-2c70fc36d2e1,,0.04635,853,Market,240463710315,Sell,UNKNOWN,GRTUSDT,,
,0,CreateByUser,0.00470719,-0.00470719,5c2d3e2b-4b6b-5ff3-a5fc-2c6b71709ba4,0.05147,261.3,1764313591337,Trade,13.449111,,USDT,0.00035,,False,256,,0.05149,,e2ee4ba9-8380-4f82-85f6-2c70fc36d2e1,,0.04635,853,Market,240463710315,Sell,UNKNOWN,GRTUSDT,,
,0,CreateByUser,0.00604747,-0.00604747,5012d61a-2037-51b8-94ef-a9615b4a36a8,0.05147,335.7,1764313591337,Trade,17.278479,,USDT,0.00035,,False,517.3,,0.05149,,e2ee4ba9-8380-4f82-85f6-2c70fc36d2e1,,0.04635,853,Market,240463710315,Sell,UNKNOWN,GRTUSDT,,
,297,CreateByUser,0.00987733,-0.00987733,78f87e24-97d1-526c-9b53-de4b13df22c8,0.09502,297,1764302757141,Trade,28.22094,,USDT,0.00035,,False,0,,0.09501,,a0d15d02-0449-4a71-9715-563efcc5b95d,,0.10926,394,Market,337584127122,Buy,UNKNOWN,POWRUSDT,,
,97,CreateByUser,0.00322559,-0.00322559,19ee8c90-dc4f-5d59-9b5b-85e9fffa1c45,0.09501,97,1764302757141,Trade,9.21597,,USDT,0.00035,,False,297,,0.09501,,a0d15d02-0449-4a71-9715-563efcc5b95d,,0.10926,394,Market,337584127122,Buy,UNKNOWN,POWRUSDT,,
,12.9,CreateByUser,0.01009554,-0.01009554,5c05c21b-8d6d-5c5a-9442-607c848f9d09,2.236,12.9,1764302756968,Trade,28.8444,,USDT,0.00035,,False,0,,2.237,,ca205b2f-2277-47d4-be97-f2ea0c008741,,1.902,17.2,Market,226511428755,Sell,UNKNOWN,GASUSDT,,
,4.3,CreateByUser,0.00336518,-0.00336518,d969d530-6150-5f0a-9137-2f2b343bb18a,2.236,4.3,1764302756968,Trade,9.6148,,USDT,0.00035,,False,12.9,,2.237,,ca205b2f-2277-47d4-be97-f2ea0c008741,,1.902,17.2,Market,226511428755,Sell,UNKNOWN,GASUSDT,,
,0,,-0.00186993,0.00186993,1738e735-942e-4528-ab51-7e6d20670ed8,0.09492,394,1764302400000,Funding,37.39848,,USDT,-0.00005,,False,0,,0.09492,,3fa2670f-42fe-46d4-8d0a-598b764964cc,,0,0,UNKNOWN,337583576621,Sell,UNKNOWN,POWRUSDT,,
,0,,0.00095675,-0.00095675,668b3d82-10cc-40a2-97f8-ea0726304f97,2.225,17.2,1764302400000,Funding,38.27,,USDT,0.000025,,False,0,,2.225,,13cbea2a-5106-4c22-94ac-0c3debc07800,,0,0,UNKNOWN,226510813096,Buy,UNKNOWN,GASUSDT,,
,0,,-0.00820842,0.00820842,68cc1354-2fba-46fb-a65a-f8807b1cc9d9,2.22,17.2,1764295200000,Funding,38.184,,USDT,-0.000214,,False,0,,2.22,,b021b487-560a-4e7f-931e-6747a6cfb853,,0,0,UNKNOWN,226499210635,Buy,UNKNOWN,GASUSDT,,
,0,,-0.00188135,0.00188135,ccbf73b9-8c59-4bf7-84ec-3afec6939d94,0.0955,394,1764288000000,Funding,37.627,,USDT,-0.00005,,False,0,,0.0955,,54921f68-846f-4d97-abf9-86dfbee0f5cf,,0,0,UNKNOWN,337560482926,Sell,UNKNOWN,POWRUSDT,,
,0,,0.00096621,-0.00096621,743c68dd-7489-498b-bc34-352957a9b361,2.247,17.2,1764288000000,Funding,38.6484,,USDT,0.000025,,False,0,,2.247,,ec6eddd1-a328-43db-9c45-c1b183c57f86,,0,0,UNKNOWN,226485019942,Buy,UNKNOWN,GASUSDT,,
,0,,0.0009675,-0.0009675,17ddf383-3817-4121-9655-b2c3feae9d2f,2.25,17.2,1764280800000,Funding,38.7,,USDT,0.000025,,False,0,,2.25,,2212ff48-d346-429b-b85e-1d3582a3e4e8,,0,0,UNKNOWN,226471264946,Buy,UNKNOWN,GASUSDT,,
,0,,-0.00188963,0.00188963,79a6ad60-ab58-4bd8-a6e9-320a5d1eb243,0.09592,394,1764273600000,Funding,37.79248,,USDT,-0.00005,,False,0,,0.09592,,1049186b-21d2-4e22-be6c-9a6fc272c2a9,,0,0,UNKNOWN,337540346068,Sell,UNKNOWN,POWRUSDT,,
,0,,0.00096621,-0.00096621,0dd64f18-a24a-4c29-a616-613a372d616a,2.247,17.2,1764273600000,Funding,38.6484,,USDT,0.000025,,False,0,,2.247,,84f2ab1f-219c-48bd-8787-a869e430e7eb,,0,0,UNKNOWN,226453372518,Buy,UNKNOWN,GASUSDT,,
,0,,0.00096535,-0.00096535,871a9cde-659e-4ed7-8996-e9accba1c1d1,2.245,17.2,1764266400000,Funding,38.614,,USDT,0.000025,,False,0,,2.245,,a68b64ee-213d-47b0-beba-f4248bc6d908,,0,0,UNKNOWN,226436104466,Buy,UNKNOWN,GASUSDT,,
,0,,-0.00187347,0.00187347,bc3c7c01-e8ee-42de-8b80-ea22993989cb,0.0951,394,1764259200000,Funding,37.4694,,USDT,-0.00005,,False,0,,0.0951,,f357c86e-ff39-4c4a-bcb1-b65e64ff1312,,0,0,UNKNOWN,337517100472,Sell,UNKNOWN,POWRUSDT,,
,0,,0.00095761,-0.00095761,5c0bb542-2427-44d0-a93e-886245c7aacd,2.227,17.2,1764259200000,Funding,38.3044,,USDT,0.000025,,False,0,,2.227,,f2a7879f-8f11-49c7-b82e-011a3e2e00d6,,0,0,UNKNOWN,226425319362,Buy,UNKNOWN,GASUSDT,,
,206,CreateByUser,0.0033577,-0.0033577,fecd5936-3790-5c69-bf80-2a11baa0bae5,0.04657,206,1765423968943,Trade,9.59342,,USDT,0.00035,,False,0,,0.04658,,a10b1d48-1a2e-4f11-b2f2-90d8d105871a,,0.05356,955,Market,223739701017,Buy,UNKNOWN,CVCUSDT,,
,525,CreateByUser,0.00855724,-0.00855724,5adbb440-b3ca-5b0d-9126-3316c739b3f6,0.04657,525,1765423968943,Trade,24.44925,,USDT,0.00035,,False,206,,0.04658,,a10b1d48-1a2e-4f11-b2f2-90d8d105871a,,0.05356,955,Market,223739701017,Buy,UNKNOWN,CVCUSDT,,
,224,CreateByUser,0.00365109,-0.00365109,ebcd146a-9e93-5771-a973-4183b4794ced,0.04657,224,1765423968943,Trade,10.43168,,USDT,0.00035,,False,731,,0.04658,,a10b1d48-1a2e-4f11-b2f2-90d8d105871a,,0.05356,955,Market,223739701017,Buy,UNKNOWN,CVCUSDT,,
,2950,CreateByUser,0.0116879,-0.0116879,e6d77bda-92d9-5ef0-88bd-e71a14091161,0.01132,2950,1765423968747,Trade,33.394,,USDT,0.00035,,False,0,,0.01134,,1ea72ae8-1c52-4cda-8c6f-db024d2c2fe5,,0.00964,5050,Market,340252494035,Sell,UNKNOWN,1000XECUSDT,,
,2100,CreateByUser,0.0083202,-0.0083202,e98cc50a-824c-554d-a119-8fce6621179e,0.01132,2100,1765423968747,Trade,23.772,,USDT,0.00035,,False,2950,,0.01134,,1ea72ae8-1c52-4cda-8c6f-db024d2c2fe5,,0.00964,5050,Market,340252494035,Sell,UNKNOWN,1000XECUSDT,,
,0,,0.04931505,-0.04931505,f959b11c-d354-4217-b990-2e559a0757b4,0.04888,955,1765422000000,Funding,46.6804,,USDT,0.001056,,False,0,,0.04888,,81222458-00e5-472b-9e81-9eea9d35952b,,0,0,UNKNOWN,223734617513,Sell,UNKNOWN,CVCUSDT,,
,0,,0.17515376,-0.17515376,b15d740b-dd5e-475a-935c-6fce527d020f,0.04992,955,1765418400000,Funding,47.6736,,USDT,0.003674,,False,0,,0.04992,,fbfd54f7-fee8-43c5-96fc-2917a3fd0993,,0,0,UNKNOWN,223726462507,Sell,UNKNOWN,CVCUSDT,,
,0,,0.31918305,-0.31918305,3a487484-2114-4b49-a2b3-a1238fd05e5a,0.05006,955,1765414800000,Funding,47.8073,,USDT,0.006676,,False,0,,0.05013,,8bcac5dc-fbec-4f42-b7e2-5c41b06eb9b0,,0,0,UNKNOWN,223718372163,Sell,UNKNOWN,CVCUSDT,,
,0,CreateByUser,0.00494225,-0.00494225,ff96e703-57cd-5f96-8c50-908fd99bd984,0.01167,1210,1765412511271,Trade,14.1207,,USDT,0.00035,,False,0,,0.01167,,deded0a3-b773-42e2-8c78-0063fef901be,,0.01342,5050,Market,340211531663,Buy,UNKNOWN,1000XECUSDT,,
,0,CreateByUser,0.00825069,-0.00825069,65bb3073-cd86-53f1-8dd9-d0f351de7579,0.01167,2020,1765412511271,Trade,23.5734,,USDT,0.00035,,False,1210,,0.01167,,deded0a3-b773-42e2-8c78-0063fef901be,,0.01342,5050,Market,340211531663,Buy,UNKNOWN,1000XECUSDT,,
,0,CreateByUser,0.00714788,-0.00714788,e424bb66-e52e-52b5-a7c6-a30ee9ebbe17,0.01167,1750,1765412511271,Trade,20.4225,,USDT,0.00035,,False,3230,,0.01167,,deded0a3-b773-42e2-8c78-0063fef901be,,0.01342,5050,Market,340211531663,Buy,UNKNOWN,1000XECUSDT,,
,0,CreateByUser,0.00028592,-0.00028592,e5a6e26c-3b17-50c1-87b0-4463e2b2a87c,0.01167,70,1765412511271,Trade,0.8169,,USDT,0.00035,,False,4980,,0.01167,,deded0a3-b773-42e2-8c78-0063fef901be,,0.01342,5050,Market,340211531663,Buy,UNKNOWN,1000XECUSDT,,
,0,CreateByUser,0.00215178,-0.00215178,4f9e4588-4c87-5f06-85ec-0a11df96f835,0.04958,124,1765412511074,Trade,6.14792,,USDT,0.00035,,False,0,,0.04983,,eef3bb44-0e46-4615-b193-1bcec9a1fe6a,,0.04236,955,Market,223712896341,Sell,UNKNOWN,CVCUSDT,,
,0,CreateByUser,0.00350531,-0.00350531,6c491b03-a8c2-5206-aca0-4406faf5ee74,0.04958,202,1765412511074,Trade,10.01516,,USDT,0.00035,,False,124,,0.04983,,eef3bb44-0e46-4615-b193-1bcec9a1fe6a,,0.04236,955,Market,223712896341,Sell,UNKNOWN,CVCUSDT,,
,0,CreateByUser,0.00740974,-0.00740974,db801eb7-479d-5b49-bdfc-45015a7d8e80,0.04958,427,1765412511074,Trade,21.17066,,USDT,0.00035,,False,326,,0.04983,,eef3bb44-0e46-4615-b193-1bcec9a1fe6a,,0.04236,955,Market,223712896341,Sell,UNKNOWN,CVCUSDT,,
,0,CreateByUser,0.00350531,-0.00350531,66fd5c04-aafe-5e3e-a7c1-09b420045c1f,0.04958,202,1765412511074,Trade,10.01516,,USDT,0.00035,,False,753,,0.04983,,eef3bb44-0e46-4615-b193-1bcec9a1fe6a,,0.04236,955,Market,223712896341,Sell,UNKNOWN,CVCUSDT,,
,113.5,CreateByUser,0.01021727,-0.01021727,fb6d98c9-1c55-59b2-9100-27c49cb951cd,0.2572,113.5,1765392425158,Trade,29.1922,,USDT,0.00035,,False,0,,0.2571,,96cd17e0-9b74-476c-af40-27a5da67587d,,0.3085,234.1,Market,223654219350,Buy,UNKNOWN,CTKUSDT,,
,118.3,CreateByUser,0.01064937,-0.01064937,16800ae4-1040-59e6-9142-e58c9e85b3d0,0.2572,118.3,1765392425158,Trade,30.42676,,USDT,0.00035,,False,113.5,,0.2571,,96cd17e0-9b74-476c-af40-27a5da67587d,,0.3085,234.1,Market,223654219350,Buy,UNKNOWN,CTKUSDT,,
,2.3,CreateByUser,0.00020705,-0.00020705,702c48c7-8d45-59e8-abaf-710b3b7b4417,0.2572,2.3,1765392425158,Trade,0.59156,,USDT,0.00035,,False,231.8,,0.2571,,96cd17e0-9b74-476c-af40-27a5da67587d,,0.3085,234.1,Market,223654219350,Buy,UNKNOWN,CTKUSDT,,
,2278,CreateByUser,0.01410424,-0.01410424,4becc65f-c729-5653-8073-2e87439be929,0.01769,2278,1765392425148,Trade,40.29782,,USDT,0.00035,,False,0,,0.0177,,7f8f95f0-572e-498f-b1d9-e2fdc2168c20,,0.01593,2672,Market,270717127170,Sell,UNKNOWN,GMTUSDT,,
,10,CreateByUser,0.00006192,-0.00006192,8feee3f9-3e2d-57dc-9cbf-b44f66016653,0.01769,10,1765392425148,Trade,0.1769,,USDT,0.00035,,False,2278,,0.0177,,7f8f95f0-572e-498f-b1d9-e2fdc2168c20,,0.01593,2672,Market,270717127170,Sell,UNKNOWN,GMTUSDT,,
,384,CreateByUser,0.00237754,-0.00237754,d2038c28-11d6-5d06-80f2-9e04f32761df,0.01769,384,1765392425148,Trade,6.79296,,USDT,0.00035,,False,2288,,0.0177,,7f8f95f0-572e-498f-b1d9-e2fdc2168c20,,0.01593,2672,Market,270717127170,Sell,UNKNOWN,GMTUSDT,,
,617,CreateByUser,0.01095731,-0.01095731,dc5ee257-8fe3-51e6-b68d-3fea0079ce77,0.05074,617,1765391458344,Trade,31.30658,,USDT,0.00035,,False,0,,0.05075,,42a1358b-d565-4da5-972c-7f2ca72017f4,,0.05836,617,Market,223650387076,Buy,UNKNOWN,CVCUSDT,,
,2530,CreateByUser,0.01050203,-0.01050203,53a287d8-8967-5355-ad37-dad6302922e4,0.01186,2530,1765391458170,Trade,30.0058,,USDT,0.00035,,False,0,,0.01187,,05261fa5-d776-439e-a37e-e40e185acf57,,0.01009,2530,Market,340124475224,Sell,UNKNOWN,1000XECUSDT,,
,0,CreateByUser,0.01051089,-0.01051089,34ef759d-eead-510c-9623-1c3aa7e3a9d8,0.01187,2530,1765390154143,Trade,30.0311,,USDT,0.00035,,False,0,,0.01186,,9b2ee885-0452-4bba-bbd1-cc541940dc21,,0.01363,2530,Market,340120540168,Buy,UNKNOWN,1000XECUSDT,,
,0,CreateByUser,0.0104887,-0.0104887,7f1c4ca4-8cb1-59b6-abb0-b3a5b06093bc,0.04857,617,1765390153964,Trade,29.96769,,USDT,0.00035,,False,0,,0.04857,,976cde9b-abaa-4b22-b82a-6ca3e2fc1ca5,,0.04129,617,Market,223648246929,Sell,UNKNOWN,CVCUSDT,,
,0,,-0.00298595,0.00298595,3c1871b3-0508-4233-97df-06887ff7bc73,0.2551,234.1,1765382400000,Funding,59.71891,,USDT,-0.00005,,False,0,,0.2551,,259b2e8a-07c2-4ab8-8cc6-f219b6627993,,0,0,UNKNOWN,223635173311,Sell,UNKNOWN,CTKUSDT,,
,0,,0.00465463,-0.00465463,a8a2e13b-c7e8-466b-b1e4-f01c9fa196ea,0.01742,2672,1765382400000,Funding,46.54624,,USDT,0.0001,,False,0,,0.01742,,6d4fd893-660c-420f-a5e1-6e4c190da9e1,,0,0,UNKNOWN,270685819225,Buy,UNKNOWN,GMTUSDT,,
,0,,-0.00295903,0.00295903,d5b3ae49-54e3-41b9-aee7-80c3cf05d7ef,0.2528,234.1,1765368000000,Funding,59.18048,,USDT,-0.00005,,False,0,,0.2528,,9ebde8b3-dab1-419f-8e22-1f185dfaee96,,0,0,UNKNOWN,223612802044,Sell,UNKNOWN,CTKUSDT,,
,0,,0.01713911,-0.01713911,0d2905f7-6b0f-4b10-822a-f8c63295806a,0.2537,234.1,1765353600000,Funding,59.39117,,USDT,0.000288,,False,0,,0.2537,,6d85331c-3086-4310-b740-dbbecfe1c516,,0,0,UNKNOWN,223593900136,Sell,UNKNOWN,CTKUSDT,,
,0,,0.00483098,-0.00483098,28b4bc06-6d3b-4bce-a672-6c18fa3d5df0,0.01808,2672,1765353600000,Funding,48.30976,,USDT,0.0001,,False,0,,0.01807,,9745e897-bbf4-4bc1-9989-2438a556b587,,0,0,UNKNOWN,270584263534,Buy,UNKNOWN,GMTUSDT,,
,0,,0.01822267,-0.01822267,14db8795-7b37-440d-a9f7-7da7077dab30,0.2549,234.1,1765339200000,Funding,59.67209,,USDT,0.000305,,False,0,,0.2549,,06fb35b7-ea44-4825-b354-ebdd94a63064,,0,0,UNKNOWN,223579525884,Sell,UNKNOWN,CTKUSDT,,
,5500,CreateByUser,0.02061675,-0.02061675,4e3c9071-77e1-5c0c-8de8-b46ffbbbc18e,0.01071,5500,1765336847248,Trade,58.905,,USDT,0.00035,,False,0,,0.01073,,2ac3812d-69a7-4f1f-9e80-48c0b0b3c66a,,0.00859,5500,Market,241649410856,Sell,UNKNOWN,ORBSUSDT,,
,3260,CreateByUser,0.01645322,-0.01645322,991ef9c6-a5fb-5160-afb8-aa11068edd00,0.01442,3260,1765336847050,Trade,47.0092,,USDT,0.00035,,False,0,,0.01443,,34862703-6e52-41ce-a811-b1c608d4fc00,,0.01587,3260,Market,270540323025,Buy,UNKNOWN,ARPAUSDT,,
,2,CreateByUser,0.00006335,-0.00006335,b68899e3-cb04-52c7-b8c2-4c25916e7946,0.0905,2,1765329368797,Trade,0.181,,USDT,0.00035,,False,0,,0.09058,,a3c130b8-87d9-4ef2-892b-cb5bf33045c8,,0.077,657,Market,339961448697,Sell,UNKNOWN,POWRUSDT,,
,655,CreateByUser,0.02074942,-0.02074942,2d11917e-b053-5203-a5bd-268bc4b82013,0.09051,655,1765329368797,Trade,59.28405,,USDT,0.00035,,False,2,,0.09058,,a3c130b8-87d9-4ef2-892b-cb5bf33045c8,,0.077,657,Market,339961448697,Sell,UNKNOWN,POWRUSDT,,
,4.2,CreateByUser,0.00316932,-0.00316932,d0521ad3-ea0f-5344-94a9-0efe53867111,2.156,4.2,1765329368601,Trade,9.0552,,USDT,0.00035,,False,0,,2.155,,9634abab-0bd3-48de-8b91-26fa50f42d3d,,2.478,21.9,Market,227969384291,Buy,UNKNOWN,GASUSDT,,
,17.7,CreateByUser,0.01335023,-0.01335023,7dfbf79f-8f48-5f15-9694-748bb2fcf9b8,2.155,17.7,1765329368601,Trade,38.1435,,USDT,0.00035,,False,4.2,,2.155,,9634abab-0bd3-48de-8b91-26fa50f42d3d,,2.478,21.9,Market,227969384291,Buy,UNKNOWN,GASUSDT,,
,0,,0.00298016,-0.00298016,0e8c4885-fddb-4114-9c71-3d12b86891a5,0.09072,657,1765324800000,Funding,59.60304,,USDT,0.00005,,False,0,,0.09073,,65128b8c-fca3-4ba0-87a1-d40248010f1a,,0,0,UNKNOWN,339951123144,Buy,UNKNOWN,POWRUSDT,,
,0,,0.00476418,-0.00476418,b2bcc7b1-ef20-4c21-8854-527f6bbbe463,0.01783,2672,1765324800000,Funding,47.64176,,USDT,0.0001,,False,0,,0.01783,,ba6fd664-167e-48b3-badd-b7577fcc49fa,,0,0,UNKNOWN,270511681422,Buy,UNKNOWN,GMTUSDT,,
,0,,-0.0047433,0.0047433,e79d4d9e-e110-4ac5-818f-13064efa4d92,0.01455,3260,1765324800000,Funding,47.433,,USDT,-0.0001,,False,0,,0.01455,,98d72a81-ebee-4cb2-b96a-35ff1016f679,,0,0,UNKNOWN,270511681403,Sell,UNKNOWN,ARPAUSDT,,
,0,,-0.00297893,0.00297893,df8cf4b1-c9b4-477c-9bbf-4e8dc998ac89,0.2545,234.1,1765324800000,Funding,59.57845,,USDT,-0.00005,,False,0,,0.2545,,94da49a6-d642-4340-8ee5-eba90356c462,,0,0,UNKNOWN,223562366391,Sell,UNKNOWN,CTKUSDT,,
,0,,-0.00119082,0.00119082,93cd3cc2-7cbc-40cf-840c-8e586d621b90,2.175,21.9,1765324800000,Funding,47.6325,,USDT,-0.000025,,False,0,,2.175,,d841d612-3c26-4cf0-8f1b-af44e1a3167f,,0,0,UNKNOWN,227963736907,Sell,UNKNOWN,GASUSDT,,
,0,,0.00291225,-0.00291225,1a58f369-93c0-4371-a164-05778cf4331b,0.01059,5500,1765324800000,Funding,58.245,,USDT,0.00005,,False,0,,0.01059,,47dc87f7-39c0-4ad9-964a-0f357c9be9f9,,0,0,UNKNOWN,241637921943,Buy,UNKNOWN,ORBSUSDT,,
,0,,-0.00118425,0.00118425,960dde77-07b4-4377-a509-08d908da6e5f,2.163,21.9,1765317600000,Funding,47.3697,,USDT,-0.000025,,False,0,,2.163,,8deeb426-016e-4b3f-a74c-87dcf1342899,,0,0,UNKNOWN,227955871271,Sell,UNKNOWN,GASUSDT,,
,0,,0.00300315,-0.00300315,75f9b2e7-848f-4c38-bc06-b4086c7ba80c,0.09142,657,1765310400000,Funding,60.06294,,USDT,0.00005,,False,0,,0.09142,,225d18d6-186e-4e11-b490-081084c2aedd,,0,0,UNKNOWN,339918080651,Buy,UNKNOWN,POWRUSDT,,
,0,,0.0029645,-0.0029645,74ae08fc-9db8-40ce-9452-8e348024527e,0.01078,5500,1765310400000,Funding,59.29,,USDT,0.00005,,False,0,,0.01078,,36c4e459-feb4-4e1c-b1e8-986dca4858b3,,0,0,UNKNOWN,241620251260,Buy,UNKNOWN,ORBSUSDT,,
,0,,0.01587115,-0.01587115,483ba11f-a2ee-4ae8-a0a1-28406aa506f7,0.2552,234.1,1765310400000,Funding,59.74232,,USDT,0.000265,,False,0,,0.2552,,afaa7cc3-c7b5-4b60-bb46-d4b220d6b625,,0,0,UNKNOWN,223535585910,Sell,UNKNOWN,CTKUSDT,,
,0,,-0.00119793,0.00119793,66946c69-7cd8-4126-997d-f62cb21d72d6,2.188,21.9,1765310400000,Funding,47.9172,,USDT,-0.000025,,False,0,,2.188,,86b714fd-ccc9-459c-b30d-75ff3fe75528,,0,0,UNKNOWN,227944264823,Sell,UNKNOWN,GASUSDT,,
,0,,-0.00120177,0.00120177,49393008-bc71-4966-8fff-e4ee55c37a72,2.195,21.9,1765303200000,Funding,48.0705,,USDT,-0.000025,,False,0,,2.195,,39e5c61f-4825-442b-9bde-b6bc82360378,,0,0,UNKNOWN,227933716650,Sell,UNKNOWN,GASUSDT,,
,0,CreateByUser,0.00523434,-0.00523434,ad63cae5-cf9e-5ae4-9f38-44d508a31af9,0.09175,163,1765301942178,Trade,14.95525,,USDT,0.00035,,False,0,,0.09169,,b68ff932-2698-4b99-b211-3705c874651e,,0.10544,657,Market,339894880954,Buy,UNKNOWN,POWRUSDT,,
,0,CreateByUser,0.01082074,-0.01082074,a5a764fa-9488-5d77-9db2-2dfe7cc83793,0.09174,337,1765301942178,Trade,30.91638,,USDT,0.00035,,False,163,,0.09169,,b68ff932-2698-4b99-b211-3705c874651e,,0.10544,657,Market,339894880954,Buy,UNKNOWN,POWRUSDT,,
,0,CreateByUser,0.00504057,-0.00504057,86056994-8ddf-59cd-ad60-d9366f5ef93b,0.09173,157,1765301942178,Trade,14.40161,,USDT,0.00035,,False,500,,0.09169,,b68ff932-2698-4b99-b211-3705c874651e,,0.10544,657,Market,339894880954,Buy,UNKNOWN,POWRUSDT,,
,0,CreateByUser,0.01683234,-0.01683234,bd3097e1-28b8-56eb-879f-b72fc25072ae,2.196,21.9,1765301941997,Trade,48.0924,,USDT,0.00035,,False,0,,2.195,,f12c4aa0-4908-4621-8b45-6d28a9603121,,1.866,21.9,Market,227931434691,Sell,UNKNOWN,GASUSDT,,
,2870,CreateByUser,0.01223481,-0.01223481,c09b965d-6c4b-572f-83c8-f5f3917cc05c,0.01218,2870,1765300231098,Trade,34.9566,,USDT,0.00035,,False,0,,0.01217,,6d8935c7-7d5d-4575-a323-ff0ccaa0e97f,,0.01399,4960,Market,339886488369,Buy,UNKNOWN,1000XECUSDT,,
,2090,CreateByUser,0.00890967,-0.00890967,d4548cdb-e9c0-5e23-aadb-71694a096b13,0.01218,2090,1765300231098,Trade,25.4562,,USDT,0.00035,,False,2870,,0.01217,,6d8935c7-7d5d-4575-a323-ff0ccaa0e97f,,0.01399,4960,Market,339886488369,Buy,UNKNOWN,1000XECUSDT,,
,2830,CreateByUser,0.0074347,-0.0074347,8569b5b1-75a2-5cfe-91fc-89ac19ad46e9,0.007506,2830,1765300230924,Trade,21.24198,,USDT,0.00035,,False,0,,0.007506,,42a6779b-7c36-4279-8d66-fb4dd94fba13,,0.003753,6550,Market,339886487990,Sell,UNKNOWN,10000QUBICUSDT,,
,1860,CreateByUser,0.00488641,-0.00488641,ecc75561-1e9c-56b0-bc21-228e12764698,0.007506,1860,1765300230924,Trade,13.96116,,USDT,0.00035,,False,2830,,0.007506,,42a6779b-7c36-4279-8d66-fb4dd94fba13,,0.003753,6550,Market,339886487990,Sell,UNKNOWN,10000QUBICUSDT,,
,1860,CreateByUser,0.00488641,-0.00488641,be557cce-6ed9-5bbe-bd04-4516ebd4e581,0.007506,1860,1765300230924,Trade,13.96116,,USDT,0.00035,,False,4690,,0.007506,,42a6779b-7c36-4279-8d66-fb4dd94fba13,,0.003753,6550,Market,339886487990,Sell,UNKNOWN,10000QUBICUSDT,,
,0,CreateByUser,0.00700028,-0.00700028,52aa679b-235e-5788-bb90-d3191f5a2d7c,0.01087,1840,1765298326912,Trade,20.0008,,USDT,0.00035,,False,0,,0.01086,,c314ce86-a8f3-4340-a9b0-b41de71f666d,,0.01303,5500,Market,241599389452,Buy,UNKNOWN,ORBSUSDT,,
,0,CreateByUser,0.01392447,-0.01392447,0bbb387e-b11e-5368-8f80-1e926e4b9f24,0.01087,3660,1765298326912,Trade,39.7842,,USDT,0.00035,,False,1840,,0.01086,,c314ce86-a8f3-4340-a9b0-b41de71f666d,,0.01303,5500,Market,241599389452,Buy,UNKNOWN,ORBSUSDT,,
,0,CreateByUser,0.00030828,-0.00030828,df561375-3d27-59ea-8ad6-a0e57548c3e0,0.01468,60,1765298326404,Trade,0.8808,,USDT,0.00035,,False,0,,0.01469,,313f7f6b-c46b-4db2-bb59-463fa57ee867,,0.01323,3260,Market,270431365656,Sell,UNKNOWN,ARPAUSDT,,
,0,CreateByUser,0.0164416,-0.0164416,58057744-96c5-54b2-b775-981dac72fe56,0.01468,3200,1765298326404,Trade,46.976,,USDT,0.00035,,False,60,,0.01469,,313f7f6b-c46b-4db2-bb59-463fa57ee867,,0.01323,3260,Market,270431365656,Sell,UNKNOWN,ARPAUSDT,,
,0,CreateByUser,0.01673984,-0.01673984,544bdfab-7398-5332-bf7f-02f539b0e8b1,0.007302,6550,1765296815987,Trade,47.8281,,USDT,0.00035,,False,0,,0.007295,,3576de0e-e949-4375-9205-b8e19098e8ef,,0.010942,6550,Market,339860282463,Buy,UNKNOWN,10000QUBICUSDT,,
,0,CreateByUser,0.01417553,-0.01417553,571338d6-8558-5d94-bc18-db0d30afbd94,0.01209,3350,1765296815813,Trade,40.5015,,USDT,0.00035,,False,0,,0.01208,,aca63f25-8236-4e01-a317-b39c208e7f52,,0.01027,4960,Market,339860279787,Sell,UNKNOWN,1000XECUSDT,,
,0,CreateByUser,0.00681272,-0.00681272,fb7a4427-d626-5d3f-9f26-60a3e3fdbf33,0.01209,1610,1765296815813,Trade,19.4649,,USDT,0.00035,,False,3350,,0.01208,,aca63f25-8236-4e01-a317-b39c208e7f52,,0.01027,4960,Market,339860279787,Sell,UNKNOWN,1000XECUSDT,,
,0,CreateByUser,0.00577974,-0.00577974,9ebeb1d8-9fba-55d3-9074-e81b5eb00ed2,0.01793,921,1765296505359,Trade,16.51353,,USDT,0.00035,,False,0,,0.01792,,78e560cf-b80b-4e1f-97cf-8f9be8de346d,,0.01971,2672,Market,270423173879,Buy,UNKNOWN,GMTUSDT,,
